ADD,EPA,District ,Market,Month,Year,Commodity,Price
Kasungu,Santhe,Kasungu,Santhe,April,2024,Rice,
Kasungu,Chipala,Kasungu,Kasungu,April,2024,Rice,
Kasungu,Chamama,Kasungu,Chamama,April,2024,Rice,
Kasungu,Kaluluma,Kasungu,Nkhamenya,April,2024,Rice,
Kasungu,Kaluluma,Kasungu,Chatoloma,April,2024,Rice,
Kasungu,Mkanda,Mchinji,Mkanda,April,2024,Rice,
Kasungu,Zulu,Mchinji,Mchinji,April,2024,Rice,
Lilongwe,Chilaza,Lilongwe West,Msundwe,April,2024,Rice,
Lilongwe,Demera,Lilongwe West,Kasiya,April,2024,Rice,2200
Lilongwe,Chitsime,Lilongwe East,Lilongwe,April,2024,Rice,2200
Lilongwe,Mitundu,Lilongwe West,Mitundu,April,2024,Rice,2050
Lilongwe,Chitsime,Lilongwe East,Nanjiri,April,2024,Rice,1920
Lilongwe,Chitekwere,Lilongwe East,Nkhoma,April,2024,Rice,1930
Lilongwe,Lobi,Dedza,Thete,April,2024,Rice,
Lilongwe,Mtakataka,Dedza,Mtakataka,April,2024,Rice,
Lilongwe,Linthipe,Dedza,Chimbiya,April,2024,Rice,2000.35
Lilongwe,Bembeke,Dedza,Bembeke Turn off,April,2024,Rice,
Lilongwe,Njolomole,Ntcheu,Lizulu,April,2024,Rice,
Lilongwe,Sharpevale,Ntcheu,Sharpevaley,April,2024,Rice,
Lilongwe,Tsangano,Ntcheu,Tsangano Turn off,April,2024,Rice,
Lilongwe,Nsipe,Ntcheu,Ntcheu,April,2024,Rice,
Lilongwe,Manjawira,Ntcheu,Ntonda,April,2024,Rice,
Machinga,Bazale,Balaka,Balaka,April,2024,Rice,2257.66
Machinga,Chikweo,Machinga,Ntaja,April,2024,Rice,
Machinga,Mpiya,Machinga,Namwera,April,2024,Rice,
Machinga,Mbwadzulu,Mangochi,Monkey Bay,April,2024,Rice,
Machinga,Nasenga,Mangochi,Mangochi,April,2024,Rice,
Machinga,Mtubwi,Machinga,Liwonde,April,2024,Rice,
Machinga,Mpokwa,Zomba,Jali,April,2024,Rice,
Machinga,Ngwelero,Zomba,Mayaka,April,2024,Rice,
Machinga,Thondwe,Zomba,Zomba,April,2024,Rice,
Machinga,Thondwe,Zomba,Thondwe,April,2024,Rice,
Blantyre,Mbulumbuzi,Chiradzulu,Chiradzulu,April,2024,Rice,2000
Blantyre,Lunzu,Blantyre,Lunzu,April,2024,Rice,1863.4
Blantyre,Mtonda,Blantyre,Limbe,April,2024,Rice,
Blantyre,Dwale,Thyolo,Bvumbwe,April,2024,Rice,1800
Blantyre,Nkhonjeni,Thyolo,Luncheza,April,2024,Rice,2217.5
Blantyre,Mwanza,Mwanza,Mwanza,April,2024,Rice,2500
Blantyre,Neno,Neno,Neno,April,2024,Rice,2000
Blantyre,Nkhulambe,Phalombe,Chiringa,April,2024,Rice,
Blantyre,Naminjiwa,Phalombe,Phalombe,April,2024,Rice,
Blantyre,Milonde,Mulanje,Muloza,April,2024,Rice,2015.84
Shirevalley,Mitole,Chikwawa,Chikhwawa,April,2024,Rice,2500
Shirevalley,Mikalango,Chikwawa,Ngabu,April,2024,Rice,2600
Shirevalley,Mbewe,Chikwawa,Nchalo,April,2024,Rice,2550
Shirevalley,Magoti,Nsanje,Bangula,April,2024,Rice,
Shirevalley,Zunde,Nsanje,Nsanje,April,2024,Rice,
Karonga,Misuku,Chitipa,Misuku,May,2024,Rice,
Karonga,Kavukuku,Chitipa,Nthalire,May,2024,Rice,
Karonga,Lufita,Chitipa,Chitipa,May,2024,Rice,
Karonga,Mpata,Karonga,Karonga,May,2024,Rice,1200
Karonga,Vinthukutu,Karonga,Chilumba,May,2024,Rice,1321.404
Mzuzu,Bolero,Rumphi,Rumphi,May,2024,Rice,1826.3
Mzuzu,Katowo,Rumphi,Hewe,May,2024,Rice,
Mzuzu,Emsizini,Mzimba North,Mzuzu,May,2024,Rice,
Mzuzu,Kazomba,Mzimba South,Mzimba,May,2024,Rice,524
Mzuzu,Mbawa,Mzimba South,Embangweni,May,2024,Rice,
Mzuzu,Champhira,Mzimba South,Jenda,May,2024,Rice,
Mzuzu,Mpamba,Nkhata Bay,Mpamba,May,2024,Rice,
Mzuzu,Nkhata Bay,Nkhata Bay,Nkhata Bay,May,2024,Rice,1159.33
Mzuzu,Chintheche,Nkhata Bay,Chintheche,May,2024,Rice,1583.33
Salima,Nkhunga,Nkhotakota,Dwangwa,May,2024,Rice,1600
Salima,Linga,Nkhotakota,Nkhotakota,May,2024,Rice,1500
Salima,Mwansambo,Nkhotakota,Mwansambo,May,2024,Rice,1950
Salima,Tembwe,Salima,Salima,May,2024,Rice,
Kasungu,Chikwatula,Ntchisi,Ntchisi,May,2024,Rice,
Kasungu,Malomo,Ntchisi,Malomo,May,2024,Rice,
Kasungu,Nachisaka,Dowa East,Dowa,May,2024,Rice,1800
Kasungu,Mponela,Dowa West,Mponela,May,2024,Rice,
Kasungu,Madisi,Dowa West,Madisi,May,2024,Rice,
Kasungu,Bowe,Dowa West,Bowe,May,2024,Rice,
Kasungu,Nambuma,Dowa West,Nambuma,May,2024,Rice,2140
Kasungu,Santhe,Kasungu,Santhe,May,2024,Rice,2000
Kasungu,Chipala,Kasungu,Kasungu,May,2024,Rice,2000
Kasungu,Chamama,Kasungu,Chamama,May,2024,Rice,2000
Kasungu,Kaluluma,Kasungu,Nkhamenya,May,2024,Rice,2000
Kasungu,Kaluluma,Kasungu,Chatoloma,May,2024,Rice,2000
Kasungu,Mkanda,Mchinji,Mkanda,May,2024,Rice,
Kasungu,Zulu,Mchinji,Mchinji,May,2024,Rice,2000
Lilongwe,Chilaza,Lilongwe West,Msundwe,May,2024,Rice,
Lilongwe,Demera,Lilongwe West,Kasiya,May,2024,Rice,
Lilongwe,Chitsime,Lilongwe East,Lilongwe,May,2024,Rice,2200
Lilongwe,Mitundu,Lilongwe West,Mitundu,May,2024,Rice,1920
Lilongwe,Chitsime,Lilongwe East,Nanjiri,May,2024,Rice,1800
Lilongwe,Chitekwere,Lilongwe East,Nkhoma,May,2024,Rice,1550
Lilongwe,Lobi,Dedza,Thete,May,2024,Rice,
Lilongwe,Mtakataka,Dedza,Mtakataka,May,2024,Rice,
Lilongwe,Linthipe,Dedza,Chimbiya,May,2024,Rice,2000.494
Lilongwe,Bembeke,Dedza,Bembeke Turn off,May,2024,Rice,1875
Lilongwe,Njolomole,Ntcheu,Lizulu,May,2024,Rice,1758
Lilongwe,Sharpevale,Ntcheu,Sharpevaley,May,2024,Rice,
Lilongwe,Tsangano,Ntcheu,Tsangano Turn off,May,2024,Rice,
Lilongwe,Nsipe,Ntcheu,Ntcheu,May,2024,Rice,
Lilongwe,Manjawira,Ntcheu,Ntonda,May,2024,Rice,
Machinga,Bazale,Balaka,Balaka,May,2024,Rice,2178.77
Machinga,Chikweo,Machinga,Ntaja,May,2024,Rice,
Machinga,Mpiya,Machinga,Namwera,May,2024,Rice,2240
Machinga,Mbwadzulu,Mangochi,Monkey Bay,May,2024,Rice,3034.636
Machinga,Nasenga,Mangochi,Mangochi,May,2024,Rice,2000
Machinga,Mtubwi,Machinga,Liwonde,May,2024,Rice,
Machinga,Mpokwa,Zomba,Jali,May,2024,Rice,1500.35
Machinga,Ngwelero,Zomba,Mayaka,May,2024,Rice,1650.25
Machinga,Thondwe,Zomba,Zomba,May,2024,Rice,1800.25
Machinga,Thondwe,Zomba,Thondwe,May,2024,Rice,1600.97
Blantyre,Mbulumbuzi,Chiradzulu,Chiradzulu,May,2024,Rice,2012.7675
Blantyre,Lunzu,Blantyre,Lunzu,May,2024,Rice,1992.28
Blantyre,Mtonda,Blantyre,Limbe,May,2024,Rice,
Blantyre,Dwale,Thyolo,Bvumbwe,May,2024,Rice,
Blantyre,Nkhonjeni,Thyolo,Luncheza,May,2024,Rice,1862.5
Blantyre,Mwanza,Mwanza,Mwanza,May,2024,Rice,2000
Blantyre,Neno,Neno,Neno,May,2024,Rice,2000
Blantyre,Nkhulambe,Phalombe,Chiringa,May,2024,Rice,
Blantyre,Naminjiwa,Phalombe,Phalombe,May,2024,Rice,2200
Blantyre,Milonde,Mulanje,Muloza,May,2024,Rice,
Shirevalley,Mitole,Chikwawa,Chikhwawa,May,2024,Rice,1350
Shirevalley,Mikalango,Chikwawa,Ngabu,May,2024,Rice,1550
Shirevalley,Mbewe,Chikwawa,Nchalo,May,2024,Rice,1500
Shirevalley,Magoti,Nsanje,Bangula,May,2024,Rice,
Shirevalley,Zunde,Nsanje,Nsanje,May,2024,Rice,2150.08
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
