ADD,EPA,District ,Market,Month,Year,Commodity,Price
Lilongwe,Linthipe,Dedza,Chimbiya,February,2024,Groundnuts,2000.41
Lilongwe,Bembeke,Dedza,Bembeke Turn off,February,2024,Groundnuts,1250
Lilongwe,Njolomole,Ntcheu,Lizulu,February,2024,Groundnuts,
Lilongwe,Sharpevale,Ntcheu,Sharpevaley,February,2024,Groundnuts,
Lilongwe,Tsangano,Ntcheu,Tsangano Turn off,February,2024,Groundnuts,
Lilongwe,Nsipe,Ntcheu,Ntcheu,February,2024,Groundnuts,
Lilongwe,Manjawira,Ntcheu,Ntonda,February,2024,Groundnuts,
Machinga,Bazale,Balaka,Balaka,February,2024,Groundnuts,3534.17
Machinga,Chikweo,Machinga,Ntaja,February,2024,Groundnuts,
Machinga,Mpiya,Machinga,Namwera,February,2024,Groundnuts,1555.13
Machinga,Mbwadzulu,Mangochi,Monkey Bay,February,2024,Groundnuts,3725
Machinga,Nasenga,Mangochi,Mangochi,February,2024,Groundnuts,3225
Machinga,Mtubwi,Machinga,Liwonde,February,2024,Groundnuts,2850
Machinga,Mpokwa,Zomba,Jali,February,2024,Groundnuts,
Machinga,Ngwelero,Zomba,Mayaka,February,2024,Groundnuts,
Machinga,Thondwe,Zomba,Zomba,February,2024,Groundnuts,
Machinga,Thondwe,Zomba,Thondwe,February,2024,Groundnuts,
Blantyre,Mbulumbuzi,Chiradzulu,Chiradzulu,February,2024,Groundnuts,2500.525
Blantyre,Lunzu,Blantyre,Lunzu,February,2024,Groundnuts,
Blantyre,Mtonda,Blantyre,Limbe,February,2024,Groundnuts,
Blantyre,Dwale,Thyolo,Bvumbwe,February,2024,Groundnuts,
Blantyre,Nkhonjeni,Thyolo,Luncheza,February,2024,Groundnuts,
Blantyre,Mwanza,Mwanza,Mwanza,February,2024,Groundnuts,2200
Blantyre,Neno,Neno,Neno,February,2024,Groundnuts,2500
Blantyre,Nkhulambe,Phalombe,Chiringa,February,2024,Groundnuts,
Blantyre,Naminjiwa,Phalombe,Phalombe,February,2024,Groundnuts,2100
Blantyre,Milonde,Mulanje,Muloza,February,2024,Groundnuts,
Shirevalley,Mitole,Chikwawa,Chikhwawa,February,2024,Groundnuts,2550
Shirevalley,Mikalango,Chikwawa,Ngabu,February,2024,Groundnuts,2500
Shirevalley,Mbewe,Chikwawa,Nchalo,February,2024,Groundnuts,2450
Shirevalley,Magoti,Nsanje,Bangula,February,2024,Groundnuts,2000
Shirevalley,Zunde,Nsanje,Nsanje,February,2024,Groundnuts,2400.31
Karonga,Misuku,Chitipa,Misuku,March,2024,Groundnuts,1656.07
Karonga,Kavukuku,Chitipa,Nthalire,March,2024,Groundnuts,
Karonga,Lufita,Chitipa,Chitipa,March,2024,Groundnuts,
Karonga,Mpata,Karonga,Karonga,March,2024,Groundnuts,1050.69
Karonga,Vinthukutu,Karonga,Chilumba,March,2024,Groundnuts,1859.38
Mzuzu,Bolero,Rumphi,Rumphi,March,2024,Groundnuts,927.07
Mzuzu,Katowo,Rumphi,Hewe,March,2024,Groundnuts,
Mzuzu,Emsizini,Mzimba North,Mzuzu,March,2024,Groundnuts,
Mzuzu,Kazomba,Mzimba South,Mzimba,March,2024,Groundnuts,2029.79
Mzuzu,Mbawa,Mzimba South,Embangweni,March,2024,Groundnuts,
Mzuzu,Champhira,Mzimba South,Jenda,March,2024,Groundnuts,2792.3
Mzuzu,Mpamba,Nkhata Bay,Mpamba,March,2024,Groundnuts,
Mzuzu,Nkhata Bay,Nkhata Bay,Nkhata Bay,March,2024,Groundnuts,1231.36
Mzuzu,Chintheche,Nkhata Bay,Chintheche,March,2024,Groundnuts,1638.24
Salima,Nkhunga,Nkhotakota,Dwangwa,March,2024,Groundnuts,
Salima,Linga,Nkhotakota,Nkhotakota,March,2024,Groundnuts,
Salima,Mwansambo,Nkhotakota,Mwansambo,March,2024,Groundnuts,
Salima,Tembwe,Salima,Salima,March,2024,Groundnuts,3000
Kasungu,Chikwatula,Ntchisi,Ntchisi,March,2024,Groundnuts,2441.7
Kasungu,Malomo,Ntchisi,Malomo,March,2024,Groundnuts,2500
Kasungu,Nachisaka,Dowa East,Dowa,March,2024,Groundnuts,2050
Kasungu,Mponela,Dowa West,Mponela,March,2024,Groundnuts,1700
Kasungu,Madisi,Dowa West,Madisi,March,2024,Groundnuts,
Kasungu,Bowe,Dowa West,Bowe,March,2024,Groundnuts,
Kasungu,Nambuma,Dowa West,Nambuma,March,2024,Groundnuts,
Kasungu,Santhe,Kasungu,Santhe,March,2024,Groundnuts,2200
Kasungu,Chipala,Kasungu,Kasungu,March,2024,Groundnuts,1800
Kasungu,Chamama,Kasungu,Chamama,March,2024,Groundnuts,3566.67
Kasungu,Kaluluma,Kasungu,Nkhamenya,March,2024,Groundnuts,1500
Kasungu,Kaluluma,Kasungu,Chatoloma,March,2024,Groundnuts,2848.21
Kasungu,Mkanda,Mchinji,Mkanda,March,2024,Groundnuts,
Kasungu,Zulu,Mchinji,Mchinji,March,2024,Groundnuts,1400
Lilongwe,Chilaza,Lilongwe West,Msundwe,March,2024,Groundnuts,
Lilongwe,Demera,Lilongwe West,Kasiya,March,2024,Groundnuts,2466.7
Lilongwe,Chitsime,Lilongwe East,Lilongwe,March,2024,Groundnuts,2500
Lilongwe,Mitundu,Lilongwe West,Mitundu,March,2024,Groundnuts,2200
Lilongwe,Chitsime,Lilongwe East,Nanjiri,March,2024,Groundnuts,2000
Lilongwe,Chitekwere,Lilongwe East,Nkhoma,March,2024,Groundnuts,
Lilongwe,Lobi,Dedza,Thete,March,2024,Groundnuts,
Lilongwe,Mtakataka,Dedza,Mtakataka,March,2024,Groundnuts,
Lilongwe,Linthipe,Dedza,Chimbiya,March,2024,Groundnuts,2000.43
Lilongwe,Bembeke,Dedza,Bembeke Turn off,March,2024,Groundnuts,1250
Lilongwe,Njolomole,Ntcheu,Lizulu,March,2024,Groundnuts,
Lilongwe,Sharpevale,Ntcheu,Sharpevaley,March,2024,Groundnuts,
Lilongwe,Tsangano,Ntcheu,Tsangano Turn off,March,2024,Groundnuts,
Lilongwe,Nsipe,Ntcheu,Ntcheu,March,2024,Groundnuts,1638.24
Lilongwe,Manjawira,Ntcheu,Ntonda,March,2024,Groundnuts,
Machinga,Bazale,Balaka,Balaka,March,2024,Groundnuts,3550.79
Machinga,Chikweo,Machinga,Ntaja,March,2024,Groundnuts,
Machinga,Mpiya,Machinga,Namwera,March,2024,Groundnuts,
Machinga,Mbwadzulu,Mangochi,Monkey Bay,March,2024,Groundnuts,3881.52
Machinga,Nasenga,Mangochi,Mangochi,March,2024,Groundnuts,4014.1
Machinga,Mtubwi,Machinga,Liwonde,March,2024,Groundnuts,3490.19
Machinga,Mpokwa,Zomba,Jali,March,2024,Groundnuts,
Machinga,Ngwelero,Zomba,Mayaka,March,2024,Groundnuts,
Machinga,Thondwe,Zomba,Zomba,March,2024,Groundnuts,
Machinga,Thondwe,Zomba,Thondwe,March,2024,Groundnuts,
Blantyre,Mbulumbuzi,Chiradzulu,Chiradzulu,March,2024,Groundnuts,2550.3175
Blantyre,Lunzu,Blantyre,Lunzu,March,2024,Groundnuts,
Blantyre,Mtonda,Blantyre,Limbe,March,2024,Groundnuts,2382.475
Blantyre,Dwale,Thyolo,Bvumbwe,March,2024,Groundnuts,2211.51
Blantyre,Nkhonjeni,Thyolo,Luncheza,March,2024,Groundnuts,2500
Blantyre,Mwanza,Mwanza,Mwanza,March,2024,Groundnuts,2600
Blantyre,Neno,Neno,Neno,March,2024,Groundnuts,2225
Blantyre,Nkhulambe,Phalombe,Chiringa,March,2024,Groundnuts,
Blantyre,Naminjiwa,Phalombe,Phalombe,March,2024,Groundnuts,2000
Blantyre,Milonde,Mulanje,Muloza,March,2024,Groundnuts,2251.98
Shirevalley,Mitole,Chikwawa,Chikhwawa,March,2024,Groundnuts,2550
Shirevalley,Mikalango,Chikwawa,Ngabu,March,2024,Groundnuts,2500
Shirevalley,Mbewe,Chikwawa,Nchalo,March,2024,Groundnuts,2450
Shirevalley,Magoti,Nsanje,Bangula,March,2024,Groundnuts,3000
Shirevalley,Zunde,Nsanje,Nsanje,March,2024,Groundnuts,2400.23
Karonga,Misuku,Chitipa,Misuku,April,2024,Groundnuts,1787.775
Karonga,Kavukuku,Chitipa,Nthalire,April,2024,Groundnuts,
Karonga,Lufita,Chitipa,Chitipa,April,2024,Groundnuts,
Karonga,Mpata,Karonga,Karonga,April,2024,Groundnuts,
Karonga,Vinthukutu,Karonga,Chilumba,April,2024,Groundnuts,1585.21
Mzuzu,Bolero,Rumphi,Rumphi,April,2024,Groundnuts,
Mzuzu,Katowo,Rumphi,Hewe,April,2024,Groundnuts,
Mzuzu,Emsizini,Mzimba North,Mzuzu,April,2024,Groundnuts,
Mzuzu,Kazomba,Mzimba South,Mzimba,April,2024,Groundnuts,2194.74
Mzuzu,Mbawa,Mzimba South,Embangweni,April,2024,Groundnuts,
Mzuzu,Champhira,Mzimba South,Jenda,April,2024,Groundnuts,2620.1
Mzuzu,Mpamba,Nkhata Bay,Mpamba,April,2024,Groundnuts,
Mzuzu,Nkhata Bay,Nkhata Bay,Nkhata Bay,April,2024,Groundnuts,1250.02
Mzuzu,Chintheche,Nkhata Bay,Chintheche,April,2024,Groundnuts,1637.87
Salima,Nkhunga,Nkhotakota,Dwangwa,April,2024,Groundnuts,2600
Salima,Linga,Nkhotakota,Nkhotakota,April,2024,Groundnuts,
Salima,Mwansambo,Nkhotakota,Mwansambo,April,2024,Groundnuts,
